instance family pattern-time pattern-vertices pattern-edges pattern-loops pattern-meandeg pattern-maxdeg pattern-degisfixed pattern-density target-time target-vertices target-edges target-loops target-meandeg target-maxdeg target-degisfixed target-density
g22-g63 11 0 67 224 0 6.68657 11 0 0.101312 0 400 2860 0 14.3 26 0 0.0358396
g22-g64 11 0 67 224 0 6.68657 11 0 0.101312 0 400 9960 0 49.8 165 0 0.124812
g22-g65 11 0 67 224 0 6.68657 11 0 0.101312 0 435 2520 0 11.5862 12 0 0.0266963
g22-g67 11 0 67 224 0 6.68657 11 0 0.101312 0 462 1386 0 6 6 1 0.0130152
g22-g68 11 0 67 224 0 6.68657 11 0 0.101312 0 462 6930 0 30 30 1 0.0650759
g22-g69 11 0 67 224 0 6.68657 11 0 0.101312 0 500 1479 0 5.916 12 0 0.0118557
g22-g70 11 0 67 224 0 6.68657 11 0 0.101312 0 501 756 0 3.01796 10 0 0.00603593
g22-g71 11 0 67 224 0 6.68657 11 0 0.101312 0 501 1497 0 5.97605 18 0 0.0119521
g22-g72 11 0 67 224 0 6.68657 11 0 0.101312 0 561 147 0 0.524064 17 0 0.000935829
g22-g74 11 0 67 224 0 6.68657 11 0 0.101312 0 585 1228 0 4.19829 113 0 0.00718885
g22-g75 11 0 67 224 0 6.68657 11 0 0.101312 0 610 7438 0 24.3869 154 0 0.0400441
g22-g76 11 0 67 224 0 6.68657 11 0 0.101312 0 610 35465 0 116.279 256 0 0.190934
g22-g77 11 0 67 224 0 6.68657 11 0 0.101312 0 610 82562 0 270.695 360 0 0.444491
g22-g78 11 0 67 224 0 6.68657 11 0 0.101312 0 627 3545 0 11.3078 19 0 0.0180636
g22-g79 11 0 67 224 0 6.68657 11 0 0.101312 0 763 1902 0 4.98558 14 0 0.00654276
g22-g80 11 0 67 224 0 6.68657 11 0 0.101312 1 891 318 0 0.713805 6 0 0.000802028
g22-g81 11 0 67 224 0 6.68657 11 0 0.101312 1 1010 5994 0 11.8693 12 0 0.0117634
g22-g83 11 0 67 224 0 6.68657 11 0 0.101312 1 1024 5120 0 10 10 1 0.00977517
g22-g84 11 0 67 224 0 6.68657 11 0 0.101312 1 1024 61440 0 120 120 1 0.117302
g22-g85 11 0 67 224 0 6.68657 11 0 0.101312 1 1050 1574 0 2.9981 3 0 0.00285805
g22-g87 11 0 67 224 0 6.68657 11 0 0.101312 1 1057 3561 0 6.73794 23 0 0.00638062
g22-g88 11 0 67 224 0 6.68657 11 0 0.101312 1 1057 4028 0 7.62157 22 0 0.0072174
g22-g89 11 0 67 224 0 6.68657 11 0 0.101312 1 1092 2184 0 4 4 1 0.00366636
g22-g90 11 0 67 224 0 6.68657 11 0 0.101312 2 1430 5005 0 7 7 1 0.00489853
g22-g91 11 0 67 224 0 6.68657 11 0 0.101312 2 1446 3162 0 4.37344 219 0 0.0030266
g22-g92 11 0 67 224 0 6.68657 11 0 0.101312 3 1619 3517 0 4.34466 176 0 0.0026852
g22-g94 11 0 67 224 0 6.68657 11 0 0.101312 4 1860 5590 0 6.01075 9 0 0.00323333
g22-g95 11 0 67 224 0 6.68657 11 0 0.101312 5 2000 1396 0 1.396 11 0 0.000698349
g22-g96 11 0 67 224 0 6.68657 11 0 0.101312 5 2000 1657 0 1.657 13 0 0.000828914
g22-g97 11 0 67 224 0 6.68657 11 0 0.101312 5 2000 1685 0 1.685 11 0 0.000842921
g22-g98 11 0 67 224 0 6.68657 11 0 0.101312 5 2000 2573 0 2.573 14 0 0.00128714
g22-g99 11 0 67 224 0 6.68657 11 0 0.101312 5 2000 2575 0 2.575 14 0 0.00128814
g23-g100 11 0 73 283 0 7.75342 52 0 0.107686 5 2016 2000 0 1.98413 2 0 0.000984678
g23-g101 11 0 73 283 0 7.75342 52 0 0.107686 6 2184 6552 0 6 6 1 0.00274851
g23-g102 11 0 73 283 0 7.75342 52 0 0.107686 6 2184 8736 0 8 8 1 0.00366468
g23-g103 11 0 73 283 0 7.75342 52 0 0.107686 6 2184 13104 0 12 12 1 0.00549702
g23-g104 11 0 73 283 0 7.75342 52 0 0.107686 14 3300 6596 0 3.99758 20 0 0.00121175
g23-g105 11 0 73 283 0 7.75342 52 0 0.107686 14 3317 6617 0 3.98975 20 0 0.00120318
g23-g106 11 0 73 283 0 7.75342 52 0 0.107686 25 4493 13619 0 6.06232 25 0 0.00134958
g23-g107 11 0 73 283 0 7.75342 52 0 0.107686 25 4494 9812 0 4.36671 23 0 0.000971892
g23-g108 11 0 73 283 0 7.75342 52 0 0.107686 29 4866 10840 0 4.4554 24 0 0.000915808
g23-g109 11 0 73 283 0 7.75342 52 0 0.107686 31 5040 15120 0 6 6 1 0.00119071
g23-g110 11 0 73 283 0 7.75342 52 0 0.107686 36 5448 36105 0 13.2544 39 0 0.00243334
g23-g111 11 0 73 283 0 7.75342 52 0 0.107686 40 5757 14135 0 4.91054 25 0 0.000853117
g23-g112 11 0 73 283 0 7.75342 52 0 0.107686 54 6671 14066 0 4.21706 419 0 0.000632243
g23-g51 11 0 73 283 0 7.75342 52 0 0.107686 0 138 493 0 7.14493 71 0 0.0521528
g23-g52 11 0 73 283 0 7.75342 52 0 0.107686 0 161 356 0 4.42236 40 0 0.0276398
g23-g53 11 0 73 283 0 7.75342 52 0 0.107686 0 168 836 0 9.95238 14 0 0.0595951
g23-g54 11 0 73 283 0 7.75342 52 0 0.107686 0 256 941 0 7.35156 22 0 0.0288297
g23-g55 11 0 73 283 0 7.75342 52 0 0.107686 0 256 962 0 7.51562 15 0 0.029473
g23-g56 11 0 73 283 0 7.75342 52 0 0.107686 0 256 1000 0 7.8125 25 0 0.0306373
g23-g57 11 0 73 283 0 7.75342 52 0 0.107686 0 280 61 0 0.435714 7 0 0.0015617
g23-g61 11 0 73 283 0 7.75342 52 0 0.107686 0 331 930 0 5.61934 6 0 0.0170283
g23-g62 11 0 73 283 0 7.75342 52 0 0.107686 0 377 962 0 5.10345 103 0 0.013573
g23-g63 11 0 73 283 0 7.75342 52 0 0.107686 0 400 2860 0 14.3 26 0 0.0358396
g23-g64 11 0 73 283 0 7.75342 52 0 0.107686 0 400 9960 0 49.8 165 0 0.124812
g23-g65 11 0 73 283 0 7.75342 52 0 0.107686 0 435 2520 0 11.5862 12 0 0.0266963
g23-g67 11 0 73 283 0 7.75342 52 0 0.107686 0 462 1386 0 6 6 1 0.0130152
g23-g68 11 0 73 283 0 7.75342 52 0 0.107686 0 462 6930 0 30 30 1 0.0650759
g23-g69 11 0 73 283 0 7.75342 52 0 0.107686 0 500 1479 0 5.916 12 0 0.0118557
g23-g70 11 0 73 283 0 7.75342 52 0 0.107686 0 501 756 0 3.01796 10 0 0.00603593
g23-g71 11 0 73 283 0 7.75342 52 0 0.107686 0 501 1497 0 5.97605 18 0 0.0119521
g23-g72 11 0 73 283 0 7.75342 52 0 0.107686 0 561 147 0 0.524064 17 0 0.000935829
g23-g74 11 0 73 283 0 7.75342 52 0 0.107686 0 585 1228 0 4.19829 113 0 0.00718885
g23-g75 11 0 73 283 0 7.75342 52 0 0.107686 0 610 7438 0 24.3869 154 0 0.0400441
g23-g76 11 0 73 283 0 7.75342 52 0 0.107686 0 610 35465 0 116.279 256 0 0.190934
g23-g77 11 0 73 283 0 7.75342 52 0 0.107686 0 610 82562 0 270.695 360 0 0.444491
g23-g78 11 0 73 283 0 7.75342 52 0 0.107686 0 627 3545 0 11.3078 19 0 0.0180636
g23-g79 11 0 73 283 0 7.75342 52 0 0.107686 0 763 1902 0 4.98558 14 0 0.00654276
g23-g80 11 0 73 283 0 7.75342 52 0 0.107686 1 891 318 0 0.713805 6 0 0.000802028
g23-g81 11 0 73 283 0 7.75342 52 0 0.107686 1 1010 5994 0 11.8693 12 0 0.0117634
g23-g83 11 0 73 283 0 7.75342 52 0 0.107686 1 1024 5120 0 10 10 1 0.00977517
g23-g84 11 0 73 283 0 7.75342 52 0 0.107686 1 1024 61440 0 120 120 1 0.117302
g23-g85 11 0 73 283 0 7.75342 52 0 0.107686 1 1050 1574 0 2.9981 3 0 0.00285805
g23-g87 11 0 73 283 0 7.75342 52 0 0.107686 1 1057 3561 0 6.73794 23 0 0.00638062
g23-g88 11 0 73 283 0 7.75342 52 0 0.107686 1 1057 4028 0 7.62157 22 0 0.0072174
g23-g89 11 0 73 283 0 7.75342 52 0 0.107686 1 1092 2184 0 4 4 1 0.00366636
g23-g90 11 0 73 283 0 7.75342 52 0 0.107686 2 1430 5005 0 7 7 1 0.00489853
g23-g91 11 0 73 283 0 7.75342 52 0 0.107686 2 1446 3162 0 4.37344 219 0 0.0030266
g23-g92 11 0 73 283 0 7.75342 52 0 0.107686 3 1619 3517 0 4.34466 176 0 0.0026852
g23-g94 11 0 73 283 0 7.75342 52 0 0.107686 4 1860 5590 0 6.01075 9 0 0.00323333
g23-g95 11 0 73 283 0 7.75342 52 0 0.107686 5 2000 1396 0 1.396 11 0 0.000698349
g23-g96 11 0 73 283 0 7.75342 52 0 0.107686 5 2000 1657 0 1.657 13 0 0.000828914
g23-g97 11 0 73 283 0 7.75342 52 0 0.107686 5 2000 1685 0 1.685 11 0 0.000842921
g23-g98 11 0 73 283 0 7.75342 52 0 0.107686 5 2000 2573 0 2.573 14 0 0.00128714
g23-g99 11 0 73 283 0 7.75342 52 0 0.107686 5 2000 2575 0 2.575 14 0 0.00128814
g24-g100 11 0 75 67 0 1.78667 6 0 0.0241441 5 2016 2000 0 1.98413 2 0 0.000984678
g24-g101 11 0 75 67 0 1.78667 6 0 0.0241441 6 2184 6552 0 6 6 1 0.00274851
g24-g102 11 0 75 67 0 1.78667 6 0 0.0241441 6 2184 8736 0 8 8 1 0.00366468
g24-g103 11 0 75 67 0 1.78667 6 0 0.0241441 6 2184 13104 0 12 12 1 0.00549702
g24-g104 11 0 75 67 0 1.78667 6 0 0.0241441 14 3300 6596 0 3.99758 20 0 0.00121175
g24-g105 11 0 75 67 0 1.78667 6 0 0.0241441 14 3317 6617 0 3.98975 20 0 0.00120318
g24-g106 11 0 75 67 0 1.78667 6 0 0.0241441 25 4493 13619 0 6.06232 25 0 0.00134958
g24-g107 11 0 75 67 0 1.78667 6 0 0.0241441 25 4494 9812 0 4.36671 23 0 0.000971892
g24-g108 11 0 75 67 0 1.78667 6 0 0.0241441 29 4866 10840 0 4.4554 24 0 0.000915808
g24-g109 11 0 75 67 0 1.78667 6 0 0.0241441 31 5040 15120 0 6 6 1 0.00119071
g24-g110 11 0 75 67 0 1.78667 6 0 0.0241441 36 5448 36105 0 13.2544 39 0 0.00243334
g24-g111 11 0 75 67 0 1.78667 6 0 0.0241441 41 5757 14135 0 4.91054 25 0 0.000853117
g24-g112 11 0 75 67 0 1.78667 6 0 0.0241441 55 6671 14066 0 4.21706 419 0 0.000632243
g24-g51 11 0 75 67 0 1.78667 6 0 0.0241441 0 138 493 0 7.14493 71 0 0.0521528
g24-g52 11 0 75 67 0 1.78667 6 0 0.0241441 0 161 356 0 4.42236 40 0 0.0276398
g24-g53 11 0 75 67 0 1.78667 6 0 0.0241441 0 168 836 0 9.95238 14 0 0.0595951
g24-g54 11 0 75 67 0 1.78667 6 0 0.0241441 0 256 941 0 7.35156 22 0 0.0288297
g24-g55 11 0 75 67 0 1.78667 6 0 0.0241441 0 256 962 0 7.51562 15 0 0.029473
g24-g56 11 0 75 67 0 1.78667 6 0 0.0241441 0 256 1000 0 7.8125 25 0 0.0306373
g24-g57 11 0 75 67 0 1.78667 6 0 0.0241441 0 280 61 0 0.435714 7 0 0.0015617
g24-g61 11 0 75 67 0 1.78667 6 0 0.0241441 0 331 930 0 5.61934 6 0 0.0170283
g24-g62 11 0 75 67 0 1.78667 6 0 0.0241441 0 377 962 0 5.10345 103 0 0.013573
g24-g63 11 0 75 67 0 1.78667 6 0 0.0241441 0 400 2860 0 14.3 26 0 0.0358396
g24-g64 11 0 75 67 0 1.78667 6 0 0.0241441 0 400 9960 0 49.8 165 0 0.124812
g24-g65 11 0 75 67 0 1.78667 6 0 0.0241441 0 435 2520 0 11.5862 12 0 0.0266963
g24-g67 11 0 75 67 0 1.78667 6 0 0.0241441 0 462 1386 0 6 6 1 0.0130152
g24-g68 11 0 75 67 0 1.78667 6 0 0.0241441 0 462 6930 0 30 30 1 0.0650759
g24-g69 11 0 75 67 0 1.78667 6 0 0.0241441 0 500 1479 0 5.916 12 0 0.0118557
g24-g70 11 0 75 67 0 1.78667 6 0 0.0241441 0 501 756 0 3.01796 10 0 0.00603593
g24-g71 11 0 75 67 0 1.78667 6 0 0.0241441 0 501 1497 0 5.97605 18 0 0.0119521
g24-g72 11 0 75 67 0 1.78667 6 0 0.0241441 0 561 147 0 0.524064 17 0 0.000935829
g24-g74 11 0 75 67 0 1.78667 6 0 0.0241441 0 585 1228 0 4.19829 113 0 0.00718885
g24-g75 11 0 75 67 0 1.78667 6 0 0.0241441 0 610 7438 0 24.3869 154 0 0.0400441
g24-g76 11 0 75 67 0 1.78667 6 0 0.0241441 0 610 35465 0 116.279 256 0 0.190934
g24-g77 11 0 75 67 0 1.78667 6 0 0.0241441 0 610 82562 0 270.695 360 0 0.444491
g24-g78 11 0 75 67 0 1.78667 6 0 0.0241441 0 627 3545 0 11.3078 19 0 0.0180636
g24-g79 11 0 75 67 0 1.78667 6 0 0.0241441 0 763 1902 0 4.98558 14 0 0.00654276
g24-g80 11 0 75 67 0 1.78667 6 0 0.0241441 1 891 318 0 0.713805 6 0 0.000802028
g24-g81 11 0 75 67 0 1.78667 6 0 0.0241441 1 1010 5994 0 11.8693 12 0 0.0117634
g24-g83 11 0 75 67 0 1.78667 6 0 0.0241441 1 1024 5120 0 10 10 1 0.00977517
g24-g84 11 0 75 67 0 1.78667 6 0 0.0241441 1 1024 61440 0 120 120 1 0.117302
g24-g85 11 0 75 67 0 1.78667 6 0 0.0241441 1 1050 1574 0 2.9981 3 0 0.00285805
g24-g87 11 0 75 67 0 1.78667 6 0 0.0241441 1 1057 3561 0 6.73794 23 0 0.00638062
g24-g88 11 0 75 67 0 1.78667 6 0 0.0241441 1 1057 4028 0 7.62157 22 0 0.0072174
g24-g89 11 0 75 67 0 1.78667 6 0 0.0241441 1 1092 2184 0 4 4 1 0.00366636
g24-g90 11 0 75 67 0 1.78667 6 0 0.0241441 2 1430 5005 0 7 7 1 0.00489853
g24-g91 11 0 75 67 0 1.78667 6 0 0.0241441 2 1446 3162 0 4.37344 219 0 0.0030266
g24-g92 11 0 75 67 0 1.78667 6 0 0.0241441 3 1619 3517 0 4.34466 176 0 0.0026852
g24-g94 11 0 75 67 0 1.78667 6 0 0.0241441 4 1860 5590 0 6.01075 9 0 0.00323333
g24-g95 11 0 75 67 0 1.78667 6 0 0.0241441 5 2000 1396 0 1.396 11 0 0.000698349
g24-g96 11 0 75 67 0 1.78667 6 0 0.0241441 5 2000 1657 0 1.657 13 0 0.000828914
g24-g97 11 0 75 67 0 1.78667 6 0 0.0241441 5 2000 1685 0 1.685 11 0 0.000842921
g24-g98 11 0 75 67 0 1.78667 6 0 0.0241441 5 2000 2573 0 2.573 14 0 0.00128714
g24-g99 11 0 75 67 0 1.78667 6 0 0.0241441 5 2000 2575 0 2.575 14 0 0.00128814
g25-g100 11 0 75 114 0 3.04 20 0 0.0410811 5 2016 2000 0 1.98413 2 0 0.000984678
g25-g101 11 0 75 114 0 3.04 20 0 0.0410811 6 2184 6552 0 6 6 1 0.00274851
g25-g102 11 0 75 114 0 3.04 20 0 0.0410811 6 2184 8736 0 8 8 1 0.00366468
g25-g103 11 0 75 114 0 3.04 20 0 0.0410811 6 2184 13104 0 12 12 1 0.00549702
g25-g104 11 0 75 114 0 3.04 20 0 0.0410811 14 3300 6596 0 3.99758 20 0 0.00121175
g25-g105 11 0 75 114 0 3.04 20 0 0.0410811 14 3317 6617 0 3.98975 20 0 0.00120318
g25-g106 11 0 75 114 0 3.04 20 0 0.0410811 25 4493 13619 0 6.06232 25 0 0.00134958
g25-g107 11 0 75 114 0 3.04 20 0 0.0410811 25 4494 9812 0 4.36671 23 0 0.000971892
g25-g108 11 0 75 114 0 3.04 20 0 0.0410811 29 4866 10840 0 4.4554 24 0 0.000915808
g25-g109 11 0 75 114 0 3.04 20 0 0.0410811 31 5040 15120 0 6 6 1 0.00119071
g25-g110 11 0 75 114 0 3.04 20 0 0.0410811 36 5448 36105 0 13.2544 39 0 0.00243334
g25-g111 11 0 75 114 0 3.04 20 0 0.0410811 40 5757 14135 0 4.91054 25 0 0.000853117
g25-g112 11 0 75 114 0 3.04 20 0 0.0410811 54 6671 14066 0 4.21706 419 0 0.000632243
g25-g51 11 0 75 114 0 3.04 20 0 0.0410811 0 138 493 0 7.14493 71 0 0.0521528
g25-g52 11 0 75 114 0 3.04 20 0 0.0410811 0 161 356 0 4.42236 40 0 0.0276398
g25-g53 11 0 75 114 0 3.04 20 0 0.0410811 0 168 836 0 9.95238 14 0 0.0595951
g25-g54 11 0 75 114 0 3.04 20 0 0.0410811 0 256 941 0 7.35156 22 0 0.0288297
g25-g55 11 0 75 114 0 3.04 20 0 0.0410811 0 256 962 0 7.51562 15 0 0.029473
g25-g56 11 0 75 114 0 3.04 20 0 0.0410811 0 256 1000 0 7.8125 25 0 0.0306373
g25-g57 11 0 75 114 0 3.04 20 0 0.0410811 0 280 61 0 0.435714 7 0 0.0015617
g25-g61 11 0 75 114 0 3.04 20 0 0.0410811 0 331 930 0 5.61934 6 0 0.0170283
g25-g62 11 0 75 114 0 3.04 20 0 0.0410811 0 377 962 0 5.10345 103 0 0.013573
g25-g63 11 0 75 114 0 3.04 20 0 0.0410811 0 400 2860 0 14.3 26 0 0.0358396
g25-g64 11 0 75 114 0 3.04 20 0 0.0410811 0 400 9960 0 49.8 165 0 0.124812
g25-g65 11 0 75 114 0 3.04 20 0 0.0410811 0 435 2520 0 11.5862 12 0 0.0266963
g25-g67 11 0 75 114 0 3.04 20 0 0.0410811 0 462 1386 0 6 6 1 0.0130152
g25-g68 11 0 75 114 0 3.04 20 0 0.0410811 0 462 6930 0 30 30 1 0.0650759
g25-g69 11 0 75 114 0 3.04 20 0 0.0410811 0 500 1479 0 5.916 12 0 0.0118557
g25-g70 11 0 75 114 0 3.04 20 0 0.0410811 0 501 756 0 3.01796 10 0 0.00603593
g25-g71 11 0 75 114 0 3.04 20 0 0.0410811 0 501 1497 0 5.97605 18 0 0.0119521
g25-g72 11 0 75 114 0 3.04 20 0 0.0410811 0 561 147 0 0.524064 17 0 0.000935829
g25-g74 11 0 75 114 0 3.04 20 0 0.0410811 0 585 1228 0 4.19829 113 0 0.00718885
g25-g75 11 0 75 114 0 3.04 20 0 0.0410811 0 610 7438 0 24.3869 154 0 0.0400441
g25-g76 11 0 75 114 0 3.04 20 0 0.0410811 0 610 35465 0 116.279 256 0 0.190934
g25-g77 11 0 75 114 0 3.04 20 0 0.0410811 0 610 82562 0 270.695 360 0 0.444491
g25-g78 11 0 75 114 0 3.04 20 0 0.0410811 0 627 3545 0 11.3078 19 0 0.0180636
g25-g79 11 0 75 114 0 3.04 20 0 0.0410811 0 763 1902 0 4.98558 14 0 0.00654276
g25-g80 11 0 75 114 0 3.04 20 0 0.0410811 1 891 318 0 0.713805 6 0 0.000802028
g25-g81 11 0 75 114 0 3.04 20 0 0.0410811 1 1010 5994 0 11.8693 12 0 0.0117634
g25-g83 11 0 75 114 0 3.04 20 0 0.0410811 1 1024 5120 0 10 10 1 0.00977517
g25-g84 11 0 75 114 0 3.04 20 0 0.0410811 1 1024 61440 0 120 120 1 0.117302
g25-g85 11 0 75 114 0 3.04 20 0 0.0410811 1 1050 1574 0 2.9981 3 0 0.00285805
g25-g87 11 0 75 114 0 3.04 20 0 0.0410811 1 1057 3561 0 6.73794 23 0 0.00638062
g25-g88 11 0 75 114 0 3.04 20 0 0.0410811 1 1057 4028 0 7.62157 22 0 0.0072174
g25-g89 11 0 75 114 0 3.04 20 0 0.0410811 1 1092 2184 0 4 4 1 0.00366636
g25-g90 11 0 75 114 0 3.04 20 0 0.0410811 2 1430 5005 0 7 7 1 0.00489853
g25-g91 11 0 75 114 0 3.04 20 0 0.0410811 2 1446 3162 0 4.37344 219 0 0.0030266
g25-g92 11 0 75 114 0 3.04 20 0 0.0410811 3 1619 3517 0 4.34466 176 0 0.0026852
g25-g94 11 0 75 114 0 3.04 20 0 0.0410811 4 1860 5590 0 6.01075 9 0 0.00323333
g25-g95 11 0 75 114 0 3.04 20 0 0.0410811 5 2000 1396 0 1.396 11 0 0.000698349
g25-g96 11 0 75 114 0 3.04 20 0 0.0410811 5 2000 1657 0 1.657 13 0 0.000828914
g25-g97 11 0 75 114 0 3.04 20 0 0.0410811 5 2000 1685 0 1.685 11 0 0.000842921
g25-g98 11 0 75 114 0 3.04 20 0 0.0410811 5 2000 2573 0 2.573 14 0 0.00128714
g25-g99 11 0 75 114 0 3.04 20 0 0.0410811 5 2000 2575 0 2.575 14 0 0.00128814
g26-g100 11 0 80 254 0 6.35 36 0 0.0803797 5 2016 2000 0 1.98413 2 0 0.000984678
g26-g101 11 0 80 254 0 6.35 36 0 0.0803797 6 2184 6552 0 6 6 1 0.00274851
g26-g102 11 0 80 254 0 6.35 36 0 0.0803797 6 2184 8736 0 8 8 1 0.00366468
g26-g103 11 0 80 254 0 6.35 36 0 0.0803797 6 2184 13104 0 12 12 1 0.00549702
g26-g104 11 0 80 254 0 6.35 36 0 0.0803797 13 3300 6596 0 3.99758 20 0 0.00121175
g26-g105 11 0 80 254 0 6.35 36 0 0.0803797 14 3317 6617 0 3.98975 20 0 0.00120318
g26-g106 11 0 80 254 0 6.35 36 0 0.0803797 25 4493 13619 0 6.06232 25 0 0.00134958
g26-g107 11 0 80 254 0 6.35 36 0 0.0803797 25 4494 9812 0 4.36671 23 0 0.000971892
g26-g108 11 0 80 254 0 6.35 36 0 0.0803797 29 4866 10840 0 4.4554 24 0 0.000915808
g26-g109 11 0 80 254 0 6.35 36 0 0.0803797 31 5040 15120 0 6 6 1 0.00119071
g26-g110 11 0 80 254 0 6.35 36 0 0.0803797 36 5448 36105 0 13.2544 39 0 0.00243334
g26-g111 11 0 80 254 0 6.35 36 0 0.0803797 40 5757 14135 0 4.91054 25 0 0.000853117
g26-g112 11 0 80 254 0 6.35 36 0 0.0803797 54 6671 14066 0 4.21706 419 0 0.000632243
g26-g51 11 0 80 254 0 6.35 36 0 0.0803797 0 138 493 0 7.14493 71 0 0.0521528
g26-g52 11 0 80 254 0 6.35 36 0 0.0803797 0 161 356 0 4.42236 40 0 0.0276398
g26-g53 11 0 80 254 0 6.35 36 0 0.0803797 0 168 836 0 9.95238 14 0 0.0595951
g26-g54 11 0 80 254 0 6.35 36 0 0.0803797 0 256 941 0 7.35156 22 0 0.0288297
g26-g55 11 0 80 254 0 6.35 36 0 0.0803797 0 256 962 0 7.51562 15 0 0.029473
g26-g56 11 0 80 254 0 6.35 36 0 0.0803797 0 256 1000 0 7.8125 25 0 0.0306373
g26-g57 11 0 80 254 0 6.35 36 0 0.0803797 0 280 61 0 0.435714 7 0 0.0015617
g26-g61 11 0 80 254 0 6.35 36 0 0.0803797 0 331 930 0 5.61934 6 0 0.0170283
g26-g62 11 0 80 254 0 6.35 36 0 0.0803797 0 377 962 0 5.10345 103 0 0.013573
g26-g63 11 0 80 254 0 6.35 36 0 0.0803797 0 400 2860 0 14.3 26 0 0.0358396
g26-g64 11 0 80 254 0 6.35 36 0 0.0803797 0 400 9960 0 49.8 165 0 0.124812
g26-g65 11 0 80 254 0 6.35 36 0 0.0803797 0 435 2520 0 11.5862 12 0 0.0266963
g26-g67 11 0 80 254 0 6.35 36 0 0.0803797 0 462 1386 0 6 6 1 0.0130152
g26-g68 11 0 80 254 0 6.35 36 0 0.0803797 0 462 6930 0 30 30 1 0.0650759
g26-g69 11 0 80 254 0 6.35 36 0 0.0803797 0 500 1479 0 5.916 12 0 0.0118557
g26-g70 11 0 80 254 0 6.35 36 0 0.0803797 0 501 756 0 3.01796 10 0 0.00603593
g26-g71 11 0 80 254 0 6.35 36 0 0.0803797 0 501 1497 0 5.97605 18 0 0.0119521
g26-g72 11 0 80 254 0 6.35 36 0 0.0803797 0 561 147 0 0.524064 17 0 0.000935829
g26-g74 11 0 80 254 0 6.35 36 0 0.0803797 0 585 1228 0 4.19829 113 0 0.00718885
g26-g75 11 0 80 254 0 6.35 36 0 0.0803797 0 610 7438 0 24.3869 154 0 0.0400441
g26-g76 11 0 80 254 0 6.35 36 0 0.0803797 0 610 35465 0 116.279 256 0 0.190934
g26-g77 11 0 80 254 0 6.35 36 0 0.0803797 0 610 82562 0 270.695 360 0 0.444491
g26-g78 11 0 80 254 0 6.35 36 0 0.0803797 0 627 3545 0 11.3078 19 0 0.0180636
g26-g79 11 0 80 254 0 6.35 36 0 0.0803797 0 763 1902 0 4.98558 14 0 0.00654276
g26-g80 11 0 80 254 0 6.35 36 0 0.0803797 1 891 318 0 0.713805 6 0 0.000802028
g26-g81 11 0 80 254 0 6.35 36 0 0.0803797 1 1010 5994 0 11.8693 12 0 0.0117634
g26-g83 11 0 80 254 0 6.35 36 0 0.0803797 1 1024 5120 0 10 10 1 0.00977517
g26-g84 11 0 80 254 0 6.35 36 0 0.0803797 1 1024 61440 0 120 120 1 0.117302
g26-g85 11 0 80 254 0 6.35 36 0 0.0803797 1 1050 1574 0 2.9981 3 0 0.00285805
g26-g87 11 0 80 254 0 6.35 36 0 0.0803797 1 1057 3561 0 6.73794 23 0 0.00638062
g26-g88 11 0 80 254 0 6.35 36 0 0.0803797 1 1057 4028 0 7.62157 22 0 0.0072174
g26-g89 11 0 80 254 0 6.35 36 0 0.0803797 1 1092 2184 0 4 4 1 0.00366636
g26-g90 11 0 80 254 0 6.35 36 0 0.0803797 2 1430 5005 0 7 7 1 0.00489853
g26-g91 11 0 80 254 0 6.35 36 0 0.0803797 2 1446 3162 0 4.37344 219 0 0.0030266
g26-g92 11 0 80 254 0 6.35 36 0 0.0803797 3 1619 3517 0 4.34466 176 0 0.0026852
g26-g94 11 0 80 254 0 6.35 36 0 0.0803797 4 1860 5590 0 6.01075 9 0 0.00323333
g26-g95 11 0 80 254 0 6.35 36 0 0.0803797 5 2000 1396 0 1.396 11 0 0.000698349
g26-g96 11 0 80 254 0 6.35 36 0 0.0803797 5 2000 1657 0 1.657 13 0 0.000828914
g26-g97 11 0 80 254 0 6.35 36 0 0.0803797 5 2000 1685 0 1.685 11 0 0.000842921
g26-g98 11 0 80 254 0 6.35 36 0 0.0803797 5 2000 2573 0 2.573 14 0 0.00128714
g26-g99 11 0 80 254 0 6.35 36 0 0.0803797 5 2000 2575 0 2.575 14 0 0.00128814
g27-g100 11 0 86 400 0 9.30233 81 0 0.109439 5 2016 2000 0 1.98413 2 0 0.000984678
g27-g101 11 0 86 400 0 9.30233 81 0 0.109439 6 2184 6552 0 6 6 1 0.00274851
g27-g102 11 0 86 400 0 9.30233 81 0 0.109439 6 2184 8736 0 8 8 1 0.00366468
g27-g103 11 0 86 400 0 9.30233 81 0 0.109439 6 2184 13104 0 12 12 1 0.00549702
g27-g104 11 0 86 400 0 9.30233 81 0 0.109439 14 3300 6596 0 3.99758 20 0 0.00121175
g27-g105 11 0 86 400 0 9.30233 81 0 0.109439 14 3317 6617 0 3.98975 20 0 0.00120318
g27-g106 11 0 86 400 0 9.30233 81 0 0.109439 25 4493 13619 0 6.06232 25 0 0.00134958
g27-g107 11 0 86 400 0 9.30233 81 0 0.109439 25 4494 9812 0 4.36671 23 0 0.000971892
g27-g108 11 0 86 400 0 9.30233 81 0 0.109439 29 4866 10840 0 4.4554 24 0 0.000915808
g27-g109 11 0 86 400 0 9.30233 81 0 0.109439 31 5040 15120 0 6 6 1 0.00119071
