@relation R_data_frame

@attribute instance_id string
@attribute algorithm string
@attribute time numeric
@attribute repetition numeric
@attribute runstatus {ok,timeout}

@data
g50-g59-normed,glasgow1,0.001,1,ok
g50-g60-normed,glasgow1,0.003,1,ok
g50-g66-normed,glasgow1,0.005,1,ok
g50-g73-normed,glasgow1,0.007,1,ok
g50-g82-normed,glasgow1,0.019,1,ok
g50-g86-normed,glasgow1,0.011,1,ok
g50-g93-normed,glasgow1,5.739,1,ok
g6-g58-normed,glasgow1,0.001,1,ok
g6-g59-normed,glasgow1,0.004,1,ok
g6-g60-normed,glasgow1,0.002,1,ok
g6-g66-normed,glasgow1,0.024,1,ok
g6-g73-normed,glasgow1,0.008,1,ok
g6-g82-normed,glasgow1,0.095,1,ok
g6-g86-normed,glasgow1,0.01,1,ok
g6-g93-normed,glasgow1,0.047,1,ok
g7-g58-normed,glasgow1,0.001,1,ok
g7-g59-normed,glasgow1,0.001,1,ok
g7-g60-normed,glasgow1,3.508,1,ok
g7-g66-normed,glasgow1,0.03,1,ok
g7-g73-normed,glasgow1,7.167,1,ok
g7-g82-normed,glasgow1,0.127,1,ok
g7-g86-normed,glasgow1,0.016,1,ok
g7-g93-normed,glasgow1,0.05,1,ok
g8-g58-normed,glasgow1,0.036,1,ok
g8-g59-normed,glasgow1,0.028,1,ok
g8-g60-normed,glasgow1,0.003,1,ok
g8-g66-normed,glasgow1,0.018,1,ok
g8-g73-normed,glasgow1,0.005,1,ok
g8-g82-normed,glasgow1,0.035,1,ok
g8-g86-normed,glasgow1,0.01,1,ok
g8-g93-normed,glasgow1,?,1,timeout
g9-g58-normed,glasgow1,0.114,1,ok
g9-g59-normed,glasgow1,0.001,1,ok
g9-g60-normed,glasgow1,0.003,1,ok
g9-g66-normed,glasgow1,0.008,1,ok
g9-g73-normed,glasgow1,0.006,1,ok
g9-g82-normed,glasgow1,0.04,1,ok
g9-g86-normed,glasgow1,0.013,1,ok
g9-g93-normed,glasgow1,12.321,1,ok
phase-30-150-0.34-0.36-0.42-1,glasgow1,2.35,1,ok
phase-30-150-0.34-0.36-0.42-2,glasgow1,0.001,1,ok
phase-30-150-0.34-0.36-0.42-3,glasgow1,3.387,1,ok
phase-30-150-0.34-0.36-0.42-4,glasgow1,0.005,1,ok
phase-30-150-0.34-0.36-0.42-5,glasgow1,0.167,1,ok
phase-30-150-0.34-0.36-0.42-6,glasgow1,143.619,1,ok
phase-30-150-0.34-0.36-0.42-7,glasgow1,0.023,1,ok
phase-30-150-0.34-0.36-0.42-8,glasgow1,0.009,1,ok
phase-30-150-0.38-0.38-0.44-1,glasgow1,9878.701,1,ok
phase-30-150-0.38-0.38-0.44-2,glasgow1,32.604,1,ok
phase-30-150-0.38-0.38-0.44-3,glasgow1,5427.606,1,ok
phase-30-150-0.38-0.38-0.44-4,glasgow1,0.123,1,ok
phase-30-150-0.38-0.38-0.44-5,glasgow1,1333.615,1,ok
phase-30-150-0.38-0.38-0.44-6,glasgow1,15639.221,1,ok
phase-30-150-0.38-0.38-0.44-7,glasgow1,103.21,1,ok
phase-30-150-0.38-0.38-0.44-8,glasgow1,26934.519,1,ok
phase-30-150-0.40-0.46-0.48-1,glasgow1,24.629,1,ok
phase-30-150-0.40-0.46-0.48-2,glasgow1,1870.807,1,ok
phase-30-150-0.40-0.46-0.48-3,glasgow1,0.993,1,ok
phase-30-150-0.40-0.46-0.48-4,glasgow1,0.041,1,ok
phase-30-150-0.40-0.46-0.48-5,glasgow1,0.014,1,ok
phase-30-150-0.40-0.46-0.48-6,glasgow1,10961.598,1,ok
phase-30-150-0.40-0.46-0.48-7,glasgow1,0.004,1,ok
phase-30-150-0.40-0.46-0.48-8,glasgow1,?,1,timeout
phase-30-150-0.42-0.46-0.50-1,glasgow1,14.313,1,ok
phase-30-150-0.42-0.46-0.50-2,glasgow1,1316.491,1,ok
phase-30-150-0.42-0.46-0.50-3,glasgow1,1.202,1,ok
phase-30-150-0.42-0.46-0.50-4,glasgow1,8580.197,1,ok
phase-30-150-0.42-0.46-0.50-5,glasgow1,0.399,1,ok
phase-30-150-0.42-0.46-0.50-6,glasgow1,22513.577,1,ok
phase-30-150-0.42-0.46-0.50-7,glasgow1,23.889,1,ok
phase-30-150-0.42-0.46-0.50-8,glasgow1,0.009,1,ok
phase-30-150-0.44-0.46-0.50-1,glasgow1,10871.415,1,ok
phase-30-150-0.44-0.46-0.50-2,glasgow1,?,1,timeout
phase-30-150-0.44-0.46-0.50-3,glasgow1,78.268,1,ok
phase-30-150-0.44-0.46-0.50-4,glasgow1,3.631,1,ok
phase-30-150-0.44-0.46-0.50-5,glasgow1,60357.524,1,ok
phase-30-150-0.44-0.46-0.50-6,glasgow1,67.738,1,ok
phase-30-150-0.44-0.46-0.50-7,glasgow1,2387.703,1,ok
phase-30-150-0.44-0.46-0.50-8,glasgow1,24.19,1,ok
phase-30-150-0.46-0.50-0.52-1,glasgow1,80777.773,1,ok
phase-30-150-0.46-0.50-0.52-2,glasgow1,6.11,1,ok
phase-30-150-0.46-0.50-0.52-3,glasgow1,35.323,1,ok
phase-30-150-0.46-0.50-0.52-4,glasgow1,97.047,1,ok
phase-30-150-0.46-0.50-0.52-5,glasgow1,90.814,1,ok
phase-30-150-0.46-0.50-0.52-6,glasgow1,48.02,1,ok
phase-30-150-0.46-0.50-0.52-7,glasgow1,0.009,1,ok
phase-30-150-0.46-0.50-0.52-8,glasgow1,0.859,1,ok
phase-30-150-0.48-0.50-0.54-1,glasgow1,4.472,1,ok
phase-30-150-0.48-0.50-0.54-2,glasgow1,45.835,1,ok
phase-30-150-0.48-0.50-0.54-3,glasgow1,520.561,1,ok
phase-30-150-0.48-0.50-0.54-4,glasgow1,12500.283,1,ok
phase-30-150-0.48-0.50-0.54-5,glasgow1,92.365,1,ok
phase-30-150-0.48-0.50-0.54-6,glasgow1,68.313,1,ok
phase-30-150-0.48-0.50-0.54-7,glasgow1,670.772,1,ok
phase-30-150-0.48-0.50-0.54-8,glasgow1,12.945,1,ok
phase-30-150-0.50-0.52-0.54-1,glasgow1,196.141,1,ok
phase-30-150-0.50-0.52-0.54-2,glasgow1,?,1,timeout
phase-30-150-0.50-0.52-0.54-3,glasgow1,15196.597,1,ok
phase-30-150-0.50-0.52-0.54-4,glasgow1,?,1,timeout
phase-30-150-0.50-0.52-0.54-5,glasgow1,0.804,1,ok
phase-30-150-0.50-0.52-0.54-6,glasgow1,?,1,timeout
phase-30-150-0.50-0.52-0.54-7,glasgow1,?,1,timeout
phase-30-150-0.50-0.52-0.54-8,glasgow1,7882.05,1,ok
phase-30-150-0.52-0.54-0.56-1,glasgow1,?,1,timeout
phase-30-150-0.52-0.54-0.56-2,glasgow1,?,1,timeout
phase-30-150-0.52-0.54-0.56-3,glasgow1,2201.183,1,ok
phase-30-150-0.52-0.54-0.56-4,glasgow1,43600.607,1,ok
phase-30-150-0.52-0.54-0.56-5,glasgow1,0.288,1,ok
phase-30-150-0.52-0.54-0.56-6,glasgow1,74387.558,1,ok
phase-30-150-0.52-0.54-0.56-7,glasgow1,456.051,1,ok
phase-30-150-0.52-0.54-0.56-8,glasgow1,0.01,1,ok
phase-30-150-0.54-0.56-0.58-1,glasgow1,?,1,timeout
phase-30-150-0.54-0.56-0.58-2,glasgow1,?,1,timeout
phase-30-150-0.54-0.56-0.58-3,glasgow1,16112.164,1,ok
phase-30-150-0.54-0.56-0.58-4,glasgow1,547.865,1,ok
phase-30-150-0.54-0.56-0.58-5,glasgow1,15656.71,1,ok
phase-30-150-0.54-0.56-0.58-6,glasgow1,0.61,1,ok
phase-30-150-0.54-0.56-0.58-7,glasgow1,2543.184,1,ok
phase-30-150-0.54-0.56-0.58-8,glasgow1,83250.348,1,ok
phase-30-150-0.56-0.56-0.60-1,glasgow1,?,1,timeout
phase-30-150-0.56-0.56-0.60-2,glasgow1,6101.009,1,ok
phase-30-150-0.56-0.56-0.60-3,glasgow1,4823.118,1,ok
phase-30-150-0.56-0.56-0.60-4,glasgow1,?,1,timeout
phase-30-150-0.56-0.56-0.60-5,glasgow1,?,1,timeout
phase-30-150-0.56-0.56-0.60-6,glasgow1,10.987,1,ok
phase-30-150-0.56-0.56-0.60-7,glasgow1,?,1,timeout
phase-30-150-0.56-0.56-0.60-8,glasgow1,?,1,timeout
phase-30-150-0.60-0.58-0.62-1,glasgow1,2.529,1,ok
phase-30-150-0.60-0.58-0.62-2,glasgow1,1742.157,1,ok
phase-30-150-0.60-0.58-0.62-3,glasgow1,?,1,timeout
phase-30-150-0.60-0.58-0.62-4,glasgow1,0.048,1,ok
phase-30-150-0.60-0.58-0.62-5,glasgow1,18348.184,1,ok
phase-30-150-0.60-0.58-0.62-6,glasgow1,57.917,1,ok
phase-30-150-0.60-0.58-0.62-7,glasgow1,?,1,timeout
phase-30-150-0.60-0.58-0.62-8,glasgow1,?,1,timeout
phase-30-150-0.64-0.62-0.64-1,glasgow1,3729.908,1,ok
phase-30-150-0.64-0.62-0.64-2,glasgow1,376.929,1,ok
phase-30-150-0.64-0.62-0.64-3,glasgow1,1.909,1,ok
phase-30-150-0.64-0.62-0.64-4,glasgow1,22.848,1,ok
phase-30-150-0.64-0.62-0.64-5,glasgow1,9.235,1,ok
phase-30-150-0.64-0.62-0.64-6,glasgow1,8413.444,1,ok
phase-30-150-0.64-0.62-0.64-7,glasgow1,1660.086,1,ok
phase-30-150-0.64-0.62-0.64-8,glasgow1,?,1,timeout
phase-30-150-0.66-0.64-0.66-1,glasgow1,3840.019,1,ok
phase-30-150-0.66-0.64-0.66-2,glasgow1,13252.472,1,ok
phase-30-150-0.66-0.64-0.66-3,glasgow1,88.566,1,ok
phase-30-150-0.66-0.64-0.66-4,glasgow1,?,1,timeout
phase-30-150-0.66-0.64-0.66-5,glasgow1,685.518,1,ok
phase-30-150-0.66-0.64-0.66-6,glasgow1,1010.826,1,ok
phase-30-150-0.66-0.64-0.66-7,glasgow1,?,1,timeout
phase-30-150-0.66-0.64-0.66-8,glasgow1,2099.138,1,ok
phase-30-150-0.68-0.64-0.68-1,glasgow1,4059.874,1,ok
phase-30-150-0.68-0.64-0.68-2,glasgow1,3674.604,1,ok
phase-30-150-0.68-0.64-0.68-3,glasgow1,19.06,1,ok
phase-30-150-0.68-0.64-0.68-4,glasgow1,164.366,1,ok
phase-30-150-0.68-0.64-0.68-5,glasgow1,?,1,timeout
phase-30-150-0.68-0.64-0.68-6,glasgow1,0.21,1,ok
phase-30-150-0.68-0.64-0.68-7,glasgow1,48.92,1,ok
phase-30-150-0.68-0.64-0.68-8,glasgow1,1841.328,1,ok
phase-30-150-0.70-0.66-0.70-1,glasgow1,0.005,1,ok
phase-30-150-0.70-0.66-0.70-2,glasgow1,0.383,1,ok
phase-30-150-0.70-0.66-0.70-3,glasgow1,1421.34,1,ok
phase-30-150-0.70-0.66-0.70-4,glasgow1,3050.011,1,ok
phase-30-150-0.70-0.66-0.70-5,glasgow1,?,1,timeout
phase-30-150-0.70-0.66-0.70-6,glasgow1,1.263,1,ok
phase-30-150-0.70-0.66-0.70-7,glasgow1,12.245,1,ok
phase-30-150-0.70-0.66-0.70-8,glasgow1,121.922,1,ok
phase-30-150-0.72-0.66-0.70-1,glasgow1,8547.302,1,ok
phase-30-150-0.72-0.66-0.70-2,glasgow1,?,1,timeout
phase-30-150-0.72-0.66-0.70-3,glasgow1,2899.497,1,ok
phase-30-150-0.72-0.66-0.70-4,glasgow1,19.461,1,ok
phase-30-150-0.72-0.66-0.70-5,glasgow1,1253.737,1,ok
phase-30-150-0.72-0.66-0.70-6,glasgow1,?,1,timeout
phase-30-150-0.72-0.66-0.70-7,glasgow1,?,1,timeout
phase-30-150-0.72-0.66-0.70-8,glasgow1,?,1,timeout
phase-30-150-0.74-0.68-0.70-1,glasgow1,9572.772,1,ok
phase-30-150-0.74-0.68-0.70-2,glasgow1,9035.685,1,ok
phase-30-150-0.74-0.68-0.70-3,glasgow1,59.268,1,ok
phase-30-150-0.74-0.68-0.70-4,glasgow1,?,1,timeout
phase-30-150-0.74-0.68-0.70-5,glasgow1,568.453,1,ok
phase-30-150-0.74-0.68-0.70-6,glasgow1,5321.097,1,ok
phase-30-150-0.74-0.68-0.70-7,glasgow1,59157.489,1,ok
phase-30-150-0.74-0.68-0.70-8,glasgow1,?,1,timeout
phase-30-150-0.76-0.70-0.72-1,glasgow1,?,1,timeout
phase-30-150-0.76-0.70-0.72-2,glasgow1,0.233,1,ok
phase-30-150-0.76-0.70-0.72-3,glasgow1,7.161,1,ok
phase-30-150-0.76-0.70-0.72-4,glasgow1,36.372,1,ok
phase-30-150-0.76-0.70-0.72-5,glasgow1,5.186,1,ok
phase-30-150-0.76-0.70-0.72-6,glasgow1,215.92,1,ok
phase-30-150-0.76-0.70-0.72-7,glasgow1,0.009,1,ok
phase-30-150-0.76-0.70-0.72-8,glasgow1,223.829,1,ok
phase-30-150-0.78-0.72-0.74-1,glasgow1,7045.51,1,ok
phase-30-150-0.78-0.72-0.74-2,glasgow1,3120.567,1,ok
phase-30-150-0.78-0.72-0.74-3,glasgow1,149.148,1,ok
phase-30-150-0.78-0.72-0.74-4,glasgow1,1526.189,1,ok
phase-30-150-0.78-0.72-0.74-5,glasgow1,0.158,1,ok
phase-30-150-0.78-0.72-0.74-6,glasgow1,0.069,1,ok
phase-30-150-0.78-0.72-0.74-7,glasgow1,4073.776,1,ok
phase-30-150-0.78-0.72-0.74-8,glasgow1,0.019,1,ok
phase-30-150-0.80-0.72-0.74-1,glasgow1,25222.997,1,ok
phase-30-150-0.80-0.72-0.74-2,glasgow1,?,1,timeout
phase-30-150-0.80-0.72-0.74-3,glasgow1,0.888,1,ok
phase-30-150-0.80-0.72-0.74-4,glasgow1,659.372,1,ok
phase-30-150-0.80-0.72-0.74-5,glasgow1,?,1,timeout
phase-30-150-0.80-0.72-0.74-6,glasgow1,18.934,1,ok
phase-30-150-0.80-0.72-0.74-7,glasgow1,16666.643,1,ok
phase-30-150-0.80-0.72-0.74-8,glasgow1,5.532,1,ok
phase-30-150-0.82-0.74-0.76-1,glasgow1,0.003,1,ok
phase-30-150-0.82-0.74-0.76-2,glasgow1,18.541,1,ok
phase-30-150-0.82-0.74-0.76-3,glasgow1,0.009,1,ok
phase-30-150-0.82-0.74-0.76-4,glasgow1,553.666,1,ok
phase-30-150-0.82-0.74-0.76-5,glasgow1,3872.497,1,ok
phase-30-150-0.82-0.74-0.76-6,glasgow1,593.456,1,ok
phase-30-150-0.82-0.74-0.76-7,glasgow1,0.012,1,ok
phase-30-150-0.82-0.74-0.76-8,glasgow1,0.095,1,ok
phase-30-150-0.84-0.74-0.76-1,glasgow1,0.1,1,ok
phase-30-150-0.84-0.74-0.76-2,glasgow1,6.977,1,ok
phase-30-150-0.84-0.74-0.76-3,glasgow1,5560.996,1,ok
phase-30-150-0.84-0.74-0.76-4,glasgow1,?,1,timeout
phase-30-150-0.84-0.74-0.76-5,glasgow1,7107.405,1,ok
phase-30-150-0.84-0.74-0.76-6,glasgow1,3306.15,1,ok
phase-30-150-0.84-0.74-0.76-7,glasgow1,10198.509,1,ok
phase-30-150-0.84-0.74-0.76-8,glasgow1,800.698,1,ok
phase-30-150-0.84-0.76-0.76-1,glasgow1,82690.216,1,ok
phase-30-150-0.84-0.76-0.76-2,glasgow1,2.598,1,ok
phase-30-150-0.84-0.76-0.76-3,glasgow1,0.033,1,ok
phase-30-150-0.84-0.76-0.76-4,glasgow1,4155.06,1,ok
phase-30-150-0.84-0.76-0.76-5,glasgow1,21.304,1,ok
phase-30-150-0.84-0.76-0.76-6,glasgow1,0.168,1,ok
phase-30-150-0.84-0.76-0.76-7,glasgow1,1.522,1,ok
phase-30-150-0.84-0.76-0.76-8,glasgow1,0.042,1,ok
phase-30-150-0.86-0.76-0.78-1,glasgow1,0.09,1,ok
phase-30-150-0.86-0.76-0.78-2,glasgow1,3706.59,1,ok
phase-30-150-0.86-0.76-0.78-3,glasgow1,683.691,1,ok
phase-30-150-0.86-0.76-0.78-4,glasgow1,0.052,1,ok
phase-30-150-0.86-0.76-0.78-5,glasgow1,91.022,1,ok
phase-30-150-0.86-0.76-0.78-6,glasgow1,8.527,1,ok
phase-30-150-0.86-0.76-0.78-7,glasgow1,0.003,1,ok
phase-30-150-0.86-0.76-0.78-8,glasgow1,0.577,1,ok
F.04,glasgow2,0.652,1,ok
C.18,glasgow2,0.394,1,ok
A.04,glasgow2,0.014,1,ok
C.02,glasgow2,0.441,1,ok
E.01,glasgow2,0.752,1,ok
F.20,glasgow2,0.755,1,ok
B.20,glasgow2,0.136,1,ok
C.08,glasgow2,0.348,1,ok
B.11,glasgow2,0.128,1,ok
C.10,glasgow2,0.387,1,ok
B.06,glasgow2,0.133,1,ok
F.08,glasgow2,0.425,1,ok
B.07,glasgow2,0.134,1,ok
E.04,glasgow2,0.764,1,ok
C.01,glasgow2,0.367,1,ok
B.10,glasgow2,0.168,1,ok
A.15,glasgow2,0.015,1,ok
C.19,glasgow2,0.412,1,ok
B.02,glasgow2,0.13,1,ok
E.06,glasgow2,0.899,1,ok
E.18,glasgow2,0.349,1,ok
C.20,glasgow2,0.367,1,ok
F.02,glasgow2,0.522,1,ok
F.11,glasgow2,0.559,1,ok
F.12,glasgow2,0.625,1,ok
E.05,glasgow2,0.614,1,ok
B.16,glasgow2,0.138,1,ok
A.08,glasgow2,0.012,1,ok
C.14,glasgow2,0.38,1,ok
F.16,glasgow2,0.3,1,ok
F.06,glasgow2,0.406,1,ok
A.03,glasgow2,0.018,1,ok
E.19,glasgow2,0.334,1,ok
C.15,glasgow2,0.405,1,ok
A.16,glasgow2,0.015,1,ok
B.14,glasgow2,0.134,1,ok
A.02,glasgow2,0.014,1,ok
F.14,glasgow2,0.317,1,ok
F.05,glasgow2,0.325,1,ok
B.09,glasgow2,0.135,1,ok
A.01,glasgow2,0.013,1,ok
C.05,glasgow2,0.345,1,ok
B.01,glasgow2,0.124,1,ok
A.09,glasgow2,0.012,1,ok
A.07,glasgow2,0.012,1,ok
F.03,glasgow2,0.314,1,ok
E.12,glasgow2,0.436,1,ok
C.06,glasgow2,0.365,1,ok
C.09,glasgow2,0.342,1,ok
B.17,glasgow2,0.132,1,ok
C.07,glasgow2,0.372,1,ok
E.09,glasgow2,0.46,1,ok
E.17,glasgow2,0.434,1,ok
C.11,glasgow2,0.366,1,ok
F.10,glasgow2,0.737,1,ok
A.17,glasgow2,0.013,1,ok
B.15,glasgow2,0.128,1,ok
E.03,glasgow2,0.689,1,ok
F.19,glasgow2,0.335,1,ok
A.12,glasgow2,0.013,1,ok
B.08,glasgow2,0.126,1,ok
F.17,glasgow2,0.639,1,ok
C.04,glasgow2,0.364,1,ok
B.19,glasgow2,0.127,1,ok
C.16,glasgow2,0.371,1,ok
C.17,glasgow2,0.359,1,ok
E.08,glasgow2,0.428,1,ok
F.13,glasgow2,0.441,1,ok
A.20,glasgow2,0.012,1,ok
E.02,glasgow2,0.855,1,ok
E.16,glasgow2,0.484,1,ok
B.12,glasgow2,0.133,1,ok
F.09,glasgow2,0.394,1,ok
A.10,glasgow2,0.015,1,ok
F.18,glasgow2,0.671,1,ok
E.10,glasgow2,0.296,1,ok
A.06,glasgow2,0.014,1,ok
E.15,glasgow2,1.121,1,ok
E.07,glasgow2,1.115,1,ok
E.11,glasgow2,0.435,1,ok
B.03,glasgow2,0.138,1,ok
B.18,glasgow2,0.132,1,ok
C.03,glasgow2,0.365,1,ok
A.18,glasgow2,0.013,1,ok
F.15,glasgow2,0.554,1,ok
A.19,glasgow2,0.016,1,ok
C.12,glasgow2,0.347,1,ok
B.05,glasgow2,0.128,1,ok
A.13,glasgow2,0.015,1,ok
A.05,glasgow2,0.012,1,ok
F.01,glasgow2,0.54,1,ok
E.20,glasgow2,1.06,1,ok
B.13,glasgow2,0.131,1,ok
A.14,glasgow2,0.015,1,ok
B.04,glasgow2,0.131,1,ok
C.13,glasgow2,0.429,1,ok
F.07,glasgow2,0.339,1,ok
E.13,glasgow2,0.792,1,ok
E.14,glasgow2,0.437,1,ok
A.11,glasgow2,0.013,1,ok
si6_r005_m400.07,glasgow2,0.833,1,ok
si6_r005_m400.00,glasgow2,0.851,1,ok
si6_r005_m400.01,glasgow2,0.783,1,ok
si6_r005_m400.02,glasgow2,0.82,1,ok
si6_r005_m400.04,glasgow2,0.735,1,ok
si6_r005_m400.05,glasgow2,0.708,1,ok
si6_r005_m400.09,glasgow2,0.691,1,ok
si6_r005_m400.03,glasgow2,0.698,1,ok
si6_r005_m400.06,glasgow2,0.723,1,ok
si6_r005_m400.08,glasgow2,0.84,1,ok
si6_m4Dr6_m625.04,glasgow2,0.078,1,ok
si6_m4Dr6_m625.01,glasgow2,0.17,1,ok
si6_m4Dr6_m625.09,glasgow2,0.136,1,ok
si6_m4Dr6_m625.07,glasgow2,0.132,1,ok
si6_m4Dr6_m625.00,glasgow2,0.079,1,ok
si6_m4Dr6_m625.08,glasgow2,0.091,1,ok
si6_m4Dr6_m625.05,glasgow2,0.076,1,ok
si6_m4Dr6_m625.06,glasgow2,0.11,1,ok
si6_m4Dr6_m625.02,glasgow2,0.126,1,ok
si6_m4Dr6_m625.03,glasgow2,0.118,1,ok
si4_m4Dr2_m625.09,glasgow2,0.084,1,ok
si4_m4Dr2_m625.04,glasgow2,0.058,1,ok
si4_m4Dr2_m625.02,glasgow2,0.051,1,ok
si4_m4Dr2_m625.07,glasgow2,0.067,1,ok
si4_m4Dr2_m625.00,glasgow2,0.074,1,ok
si4_m4Dr2_m625.08,glasgow2,0.078,1,ok
si4_m4Dr2_m625.01,glasgow2,0.077,1,ok
si4_m4Dr2_m625.06,glasgow2,0.072,1,ok
si4_m4Dr2_m625.03,glasgow2,0.085,1,ok
si4_m4Dr2_m625.05,glasgow2,0.091,1,ok
si2_r001_m600.00,glasgow2,0.051,1,ok
si2_r001_m600.06,glasgow2,0.224,1,ok
si2_r001_m600.04,glasgow2,0.071,1,ok
si2_r001_m600.07,glasgow2,0.083,1,ok
si2_r001_m600.02,glasgow2,0.067,1,ok
si2_r001_m600.08,glasgow2,0.159,1,ok
si2_r001_m600.03,glasgow2,0.129,1,ok
si2_r001_m600.01,glasgow2,0.045,1,ok
si2_r001_m600.05,glasgow2,0.181,1,ok
si2_r001_m600.09,glasgow2,0.067,1,ok
si2_m4Dr2_m256.09,glasgow2,0.005,1,ok
si2_m4Dr2_m256.03,glasgow2,0.008,1,ok
si2_m4Dr2_m256.04,glasgow2,0.016,1,ok
si2_m4Dr2_m256.07,glasgow2,0.004,1,ok
si2_m4Dr2_m256.00,glasgow2,0.005,1,ok
si2_m4Dr2_m256.06,glasgow2,0.011,1,ok
si2_m4Dr2_m256.08,glasgow2,0.008,1,ok
si2_m4Dr2_m256.05,glasgow2,0.007,1,ok
si2_m4Dr2_m256.01,glasgow2,0.008,1,ok
si2_m4Dr2_m256.02,glasgow2,0.006,1,ok
si6_r001_m600.09,glasgow2,0.188,1,ok
si6_r001_m600.00,glasgow2,0.207,1,ok
si6_r001_m600.07,glasgow2,0.195,1,ok
si6_r001_m600.03,glasgow2,0.207,1,ok
si6_r001_m600.01,glasgow2,0.194,1,ok
si6_r001_m600.06,glasgow2,0.216,1,ok
si6_r001_m600.08,glasgow2,0.194,1,ok
si6_r001_m600.02,glasgow2,0.207,1,ok
si6_r001_m600.04,glasgow2,0.206,1,ok
si6_r001_m600.05,glasgow2,0.2,1,ok
si2_m4Dr2_m1296.05,glasgow2,0.177,1,ok
si2_m4Dr2_m1296.09,glasgow2,0.106,1,ok
si2_m4Dr2_m1296.02,glasgow2,0.356,1,ok
si2_m4Dr2_m1296.07,glasgow2,0.128,1,ok
si2_m4Dr2_m1296.00,glasgow2,0.204,1,ok
si2_m4Dr2_m1296.06,glasgow2,0.116,1,ok
si2_m4Dr2_m1296.08,glasgow2,0.154,1,ok
si2_m4Dr2_m1296.01,glasgow2,0.233,1,ok
si2_m4Dr2_m1296.03,glasgow2,0.104,1,ok
si2_m4Dr2_m1296.04,glasgow2,0.159,1,ok
si4_b06m_m800.08,glasgow2,0.144,1,ok
si4_b06m_m800.00,glasgow2,0.148,1,ok
si4_b06m_m800.06,glasgow2,0.217,1,ok
si4_b06m_m800.05,glasgow2,0.169,1,ok
si4_b06m_m800.04,glasgow2,0.121,1,ok
si4_b06m_m800.09,glasgow2,0.063,1,ok
si4_b06m_m800.01,glasgow2,0.124,1,ok
si4_b06m_m800.07,glasgow2,0.234,1,ok
si4_b06m_m800.03,glasgow2,0.176,1,ok
si4_b06m_m800.02,glasgow2,0.118,1,ok
si6_m4Dr2_m625.08,glasgow2,0.1,1,ok
si6_m4Dr2_m625.09,glasgow2,0.128,1,ok
si6_m4Dr2_m625.05,glasgow2,0.101,1,ok
si6_m4Dr2_m625.01,glasgow2,0.13,1,ok
si6_m4Dr2_m625.06,glasgow2,0.113,1,ok
si6_m4Dr2_m625.00,glasgow2,0.108,1,ok
si6_m4Dr2_m625.03,glasgow2,0.112,1,ok
si6_m4Dr2_m625.02,glasgow2,0.075,1,ok
si6_m4Dr2_m625.07,glasgow2,0.067,1,ok
si6_m4Dr2_m625.04,glasgow2,0.146,1,ok
si2_m4D_m1296.01,glasgow2,0.133,1,ok
si2_m4D_m1296.08,glasgow2,0.236,1,ok
si2_m4D_m1296.06,glasgow2,0.722,1,ok
si2_m4D_m1296.05,glasgow2,0.224,1,ok
si2_m4D_m1296.09,glasgow2,0.163,1,ok
si2_m4D_m1296.03,glasgow2,0.205,1,ok
si2_m4D_m1296.07,glasgow2,0.289,1,ok
si2_m4D_m1296.02,glasgow2,0.185,1,ok
si2_m4D_m1296.04,glasgow2,0.517,1,ok
si2_m4D_m1296.00,glasgow2,0.205,1,ok
si4_b03_m800.05,glasgow2,0.079,1,ok
si4_b03_m800.00,glasgow2,0.078,1,ok
si4_b03_m800.08,glasgow2,0.077,1,ok
si4_b03_m800.09,glasgow2,0.076,1,ok
si4_b03_m800.03,glasgow2,0.077,1,ok
si4_b03_m800.02,glasgow2,0.076,1,ok
si4_b03_m800.04,glasgow2,0.077,1,ok
si4_b03_m800.01,glasgow2,0.076,1,ok
si4_b03_m800.06,glasgow2,0.079,1,ok
si4_b03_m800.07,glasgow2,0.076,1,ok
si6_m4D_m1296.02,glasgow2,0.259,1,ok
si6_m4D_m1296.07,glasgow2,0.724,1,ok
si6_m4D_m1296.05,glasgow2,0.28,1,ok
si6_m4D_m1296.09,glasgow2,0.814,1,ok
si6_m4D_m1296.00,glasgow2,0.911,1,ok
si6_m4D_m1296.08,glasgow2,0.27,1,ok
si6_m4D_m1296.04,glasgow2,0.276,1,ok
si6_m4D_m1296.06,glasgow2,0.897,1,ok
si6_m4D_m1296.01,glasgow2,0.587,1,ok
si6_m4D_m1296.03,glasgow2,6.267,1,ok
si6_r001_m200.05,glasgow2,0.006,1,ok
si6_r001_m200.09,glasgow2,0.008,1,ok
si6_r001_m200.07,glasgow2,0.008,1,ok
si6_r001_m200.02,glasgow2,0.006,1,ok
si6_r001_m200.01,glasgow2,0.008,1,ok
si6_r001_m200.00,glasgow2,0.005,1,ok
si6_r001_m200.04,glasgow2,0.006,1,ok
si6_r001_m200.06,glasgow2,0.01,1,ok
si6_r001_m200.08,glasgow2,0.012,1,ok
si6_r001_m200.03,glasgow2,0.006,1,ok
si4_b06_m400.06,glasgow2,0.043,1,ok
si4_b06_m400.07,glasgow2,0.042,1,ok
si4_b06_m400.09,glasgow2,0.045,1,ok
si4_b06_m400.01,glasgow2,0.042,1,ok
si4_b06_m400.04,glasgow2,0.042,1,ok
si4_b06_m400.03,glasgow2,0.042,1,ok
si4_b06_m400.00,glasgow2,0.042,1,ok
si4_b06_m400.05,glasgow2,0.059,1,ok
