@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute cheap_pattern numeric
@attribute cheap_target numeric
@attribute distance_pattern numeric
@attribute distance_target numeric
@attribute lad_features numeric

@data
g7-g67,1,0,0,0.013,0.013,0
g7-g68,1,0,0,0.057,0.057,0
g7-g69,1,0,0,0.023,0.023,0
g7-g70,1,0,0,0.017,0.017,0
g7-g71,1,0,0,0.022,0.022,0
g7-g72,1,0,0,0.007,0.007,0
g7-g73-normed,1,0,0,0.029,0.029,0
g7-g74,1,0,0,0.019,0.019,0
g7-g75,1,0,0,0.032,0.032,0.001
g7-g76,1,0,0,0.155,0.155,0.012
g7-g77,1,0,0,0.318,0.318,0.019
g7-g78,1,0,0,0.067,0.067,0.001
g7-g79,1,0,0,0.042,0.042,0
g7-g80,1,0,0.001,0.022,0.022,0
g7-g81,1,0,0.001,0.207,0.207,0.001
g7-g82-normed,1,0,0.001,0.207,0.207,0
g7-g83,1,0,0.001,0.162,0.162,0
g7-g84,1,0,0.001,0.79,0.79,0.011
g7-g85,1,0,0.001,0.088,0.088,0
g7-g86-normed,1,0,0.001,0.088,0.088,0.001
g7-g87,1,0,0.001,0.129,0.129,0.002
g7-g88,1,0,0.001,0.141,0.141,0
g7-g89,1,0,0.001,0.11,0.11,0
g7-g90,1,0,0.002,0.264,0.264,0.001
g7-g91,1,0,0.002,0.162,0.162,0
g7-g92,1,0,0.003,0.23,0.23,0.002
g7-g93-normed,1,0,0.003,5.706,5.706,0.046
g7-g94,1,0,0.004,0.468,0.468,0.002
g7-g95,1,0,0.005,0.149,0.149,0.002
g7-g96,1,0,0.005,0.176,0.176,0
g7-g97,1,0,0.005,0.18,0.18,0
g7-g98,1,0,0.005,0.268,0.268,0
g7-g99,1,0,0.005,0.27,0.27,0
g8-g10,1,0,0,0,0,0
g8-g100,1,0,0.005,0.13,0.13,0
g8-g101,1,0,0.006,0.701,0.701,0.001
g8-g102,1,0,0.006,0.827,0.827,0.002
g8-g103,1,0,0.006,1.149,1.149,0.002
g8-g104,1,0,0.014,1.394,1.394,0.002
g8-g105,1,0,0.014,1.398,1.398,0.003
g8-g106,1,0,0.025,4.967,4.967,0.007
g8-g107,1,0,0.025,2.927,2.927,0.005
g8-g108,1,0,0.029,3.678,3.678,0.009
g8-g109,1,0,0.031,4.208,4.208,0.002
g8-g11,1,0,0,0,0,0
g8-g110,1,0,0.036,9.935,9.935,0.017
g8-g111,1,0,0.04,5.786,5.786,0.009
g8-g112,1,0,0.054,5.961,5.961,0.05
g8-g12,1,0,0,0,0,0
g8-g13,1,0,0,0,0,0
g8-g14,1,0,0,0,0,0
g8-g15,1,0,0,0,0,0
g8-g16,1,0,0,0,0,0
g8-g19,1,0,0,0,0,0
g8-g20,1,0,0,0,0,0
g8-g21,1,0,0,0,0,0
g8-g22,1,0,0,0,0,0
g8-g23,1,0,0,0,0,0
g8-g25,1,0,0,0,0,0
g8-g26,1,0,0,0,0,0
g8-g27,1,0,0,0,0,0
g8-g28,1,0,0,0,0,0
g8-g29,1,0,0,0.001,0.001,0
g8-g30,1,0,0,0.001,0.001,0
g8-g31,1,0,0,0.001,0.001,0
g8-g32,1,0,0,0.003,0.003,0
g8-g33,1,0,0,0,0,0
g8-g35,1,0,0,0,0,0
g8-g36,1,0,0,0.001,0.001,0
g8-g37,1,0,0,0.001,0.001,0
g8-g38,1,0,0,0,0,0
g8-g40,1,0,0,0.003,0.003,0
g8-g41,1,0,0,0.001,0.001,0
g8-g42,1,0,0,0.001,0.001,0
g8-g43,1,0,0,0.001,0.001,0
g8-g44,1,0,0,0.001,0.001,0
g8-g45,1,0,0,0.001,0.001,0
g8-g46,1,0,0,0.002,0.002,0
g8-g47,1,0,0,0.002,0.002,0
g8-g48,1,0,0,0.002,0.002,0
g8-g49,1,0,0,0.001,0.001,0
g8-g50,1,0,0,0.003,0.003,0
g8-g51,1,0,0,0.001,0.001,0
g8-g52,1,0,0,0.001,0.001,0
g8-g53,1,0,0,0.002,0.002,0
g8-g54,1,0,0,0.005,0.005,0
g8-g55,1,0,0,0.005,0.005,0
g8-g56,1,0,0,0.005,0.005,0
g8-g57,1,0,0,0.001,0.001,0
g8-g58-normed,1,0,0,0.003,0.003,0
g8-g59-normed,1,0,0,0.003,0.003,0
g8-g60-normed,1,0,0,0.006,0.006,0
g8-g61,1,0,0,0.005,0.005,0
g8-g62,1,0,0,0.007,0.007,0
g8-g63,1,0,0,0.024,0.024,0
g8-g64,1,0,0,0.051,0.051,0.004
g8-g65,1,0,0,0.027,0.027,0
g8-g66-normed,1,0,0,0.027,0.027,0
g8-g67,1,0,0,0.012,0.012,0
g8-g68,1,0,0,0.057,0.057,0.001
g8-g69,1,0,0,0.022,0.022,0
g8-g70,1,0,0,0.017,0.017,0
g8-g71,1,0,0,0.022,0.022,0
g8-g72,1,0,0,0.007,0.007,0
g8-g73-normed,1,0,0,0.029,0.029,0
g8-g74,1,0,0,0.018,0.018,0.001
g8-g75,1,0,0,0.032,0.032,0.003
g8-g76,1,0,0,0.155,0.155,0.013
g8-g77,1,0,0,0.318,0.318,0.019
g8-g78,1,0,0,0.066,0.066,0.001
g8-g79,1,0,0,0.041,0.041,0
g8-g80,1,0,0.001,0.022,0.022,0
g8-g81,1,0,0.001,0.206,0.206,0.002
g8-g82-normed,1,0,0.001,0.207,0.207,0
g8-g83,1,0,0.001,0.163,0.163,0.002
g8-g84,1,0,0.001,0.789,0.789,0.014
g8-g85,1,0,0.001,0.088,0.088,0
g8-g86-normed,1,0,0.001,0.088,0.088,0
g8-g87,1,0,0.001,0.129,0.129,0.001
g8-g88,1,0,0.001,0.141,0.141,0.002
g8-g89,1,0,0.001,0.11,0.11,0
g8-g9,1,0,0,0,0,0
g8-g90,1,0,0.002,0.266,0.266,0
g8-g91,1,0,0.002,0.163,0.163,0.006
g8-g92,1,0,0.003,0.228,0.228,0.007
g8-g93-normed,1,0,0.003,5.719,5.719,0.047
g8-g94,1,0,0.004,0.469,0.469,0.002
g8-g95,1,0,0.005,0.149,0.149,0
g8-g96,1,0,0.005,0.176,0.176,0
g8-g97,1,0,0.005,0.181,0.181,0
g8-g98,1,0,0.005,0.266,0.266,0.001
g8-g99,1,0,0.005,0.268,0.268,0.001
g9-g10,1,0,0,0,0,0
g9-g100,1,0,0.005,0.13,0.13,0
g9-g101,1,0,0.006,0.703,0.703,0.002
g9-g102,1,0,0.006,0.828,0.828,0.004
g9-g103,1,0,0.006,1.098,1.098,0.003
g9-g104,1,0,0.014,1.395,1.395,0.003
g9-g105,1,0,0.014,1.402,1.402,0.003
g9-g106,1,0,0.025,4.958,4.958,0.01
g9-g107,1,0,0.025,2.966,2.966,0.007
g9-g108,1,0,0.029,3.67,3.67,0.007
g9-g109,1,0,0.031,4.233,4.233,0.007
g9-g11,1,0,0,0,0,0
g9-g110,1,0,0.036,9.845,9.845,0.018
g9-g111,1,0,0.041,5.691,5.691,0.011
g9-g112,1,0,0.054,5.975,5.975,0.067
g9-g12,1,0,0,0,0,0
g9-g13,1,0,0,0,0,0
g9-g14,1,0,0,0,0,0
g9-g15,1,0,0,0,0,0
g9-g16,1,0,0,0,0,0
g9-g20,1,0,0,0,0,0
g9-g21,1,0,0,0,0,0
g9-g22,1,0,0,0,0,0
g9-g23,1,0,0,0,0,0
g9-g25,1,0,0,0,0,0
g9-g26,1,0,0,0,0,0
g9-g27,1,0,0,0,0,0
g9-g28,1,0,0,0,0,0
g9-g29,1,0,0,0.001,0.001,0
g9-g30,1,0,0,0.001,0.001,0
g9-g31,1,0,0,0.001,0.001,0
g9-g32,1,0,0,0.003,0.003,0
g9-g33,1,0,0,0,0,0
g9-g37,1,0,0,0.001,0.001,0
g9-g38,1,0,0,0,0,0
g9-g40,1,0,0,0.003,0.003,0
g9-g41,1,0,0,0.001,0.001,0
g9-g42,1,0,0,0.001,0.001,0
g9-g43,1,0,0,0.001,0.001,0
g9-g44,1,0,0,0.001,0.001,0
g9-g45,1,0,0,0.001,0.001,0
g9-g46,1,0,0,0.002,0.002,0
g9-g47,1,0,0,0.002,0.002,0
g9-g48,1,0,0,0.002,0.002,0
g9-g49,1,0,0,0.002,0.002,0
g9-g50,1,0,0,0.003,0.003,0
g9-g51,1,0,0,0.001,0.001,0
g9-g52,1,0,0,0.001,0.001,0
g9-g53,1,0,0,0.002,0.002,0
g9-g54,1,0,0,0.005,0.005,0
g9-g55,1,0,0,0.005,0.005,0
g9-g56,1,0,0,0.005,0.005,0
g9-g57,1,0,0,0.001,0.001,0
g9-g58-normed,1,0,0,0.003,0.003,0
g9-g59-normed,1,0,0,0.003,0.003,0
g9-g60-normed,1,0,0,0.005,0.005,0
g9-g61,1,0,0,0.005,0.005,0
g9-g62,1,0,0,0.007,0.007,0
g9-g63,1,0,0,0.023,0.023,0.001
g9-g64,1,0,0,0.051,0.051,0.004
g9-g65,1,0,0,0.027,0.027,0
g9-g66-normed,1,0,0,0.027,0.027,0
g9-g67,1,0,0,0.012,0.012,0
g9-g68,1,0,0,0.057,0.057,0
g9-g69,1,0,0,0.023,0.023,0
g9-g70,1,0,0,0.017,0.017,0
g9-g71,1,0,0,0.022,0.022,0
g9-g72,1,0,0,0.007,0.007,0
g9-g73-normed,1,0,0,0.029,0.029,0.001
g9-g74,1,0,0,0.019,0.019,0.001
g9-g75,1,0,0,0.032,0.032,0.004
g9-g76,1,0,0,0.155,0.155,0.012
g9-g77,1,0,0,0.319,0.319,0.017
g9-g78,1,0,0,0.067,0.067,0
g9-g79,1,0,0,0.041,0.041,0
g9-g80,1,0,0.001,0.022,0.022,0
g9-g81,1,0,0.001,0.205,0.205,0.001
g9-g82-normed,1,0,0.001,0.208,0.208,0
g9-g83,1,0,0.001,0.162,0.162,0
g9-g84,1,0,0.001,0.79,0.79,0.014
g9-g85,1,0,0.001,0.087,0.087,0
g9-g86-normed,1,0,0.001,0.088,0.088,0
g9-g87,1,0,0.001,0.128,0.128,0.001
g9-g88,1,0,0.001,0.143,0.143,0.002
g9-g89,1,0,0.001,0.11,0.11,0.001
g9-g90,1,0,0.002,0.267,0.267,0.001
g9-g91,1,0,0.002,0.162,0.162,0.007
g9-g92,1,0,0.003,0.228,0.228,0.007
g9-g93-normed,1,0,0.004,5.659,5.659,0.049
g9-g94,1,0,0.004,0.468,0.468,0.002
g9-g95,1,0,0.005,0.152,0.152,0
g9-g96,1,0,0.005,0.177,0.177,0
g9-g97,1,0,0.005,0.182,0.182,0.001
g9-g98,1,0,0.005,0.268,0.268,0.002
g9-g99,1,0,0.005,0.267,0.267,0.002
images-CVIU11-10-110,1,0,0.009,0.592,0.592,0.004
images-CVIU11-10-139,1,0,0.005,0.317,0.317,0.003
images-CVIU11-10-20,1,0,0.027,2.155,2.155,0.009
images-CVIU11-10-50,1,0,0.035,2.856,2.856,0.007
images-CVIU11-10-58,1,0,0.007,0.443,0.443,0.005
images-CVIU11-10-60,1,0,0.015,1.058,1.058,0.005
images-CVIU11-10-93,1,0,0.019,1.439,1.439,0.005
images-CVIU11-1-119,1,0,0.035,2.957,2.957,0.01
images-CVIU11-1-131,1,0,0.009,0.568,0.568,0.002
images-CVIU11-11-4,1,0,0.021,1.579,1.579,0.003
images-CVIU11-11-72,1,0,0.023,1.795,1.795,0.003
images-CVIU11-11-8,1,0,0.015,0.988,0.988,0.003
images-CVIU11-12-115,1,0,0.016,1.1,1.1,0.004
images-CVIU11-12-137,1,0,0.004,0.222,0.222,0.001
images-CVIU11-12-141,1,0,0.005,0.309,0.309,0.002
images-CVIU11-12-4,1,0,0.021,1.561,1.561,0.004
images-CVIU11-13-11,1,0,0.007,0.432,0.432,0.002
images-CVIU11-13-118,1,0,0.015,1.055,1.055,0.003
images-CVIU11-13-128,1,0,0.025,1.968,1.968,0.006
images-CVIU11-13-13,1,0,0.02,1.463,1.463,0.006
images-CVIU11-13-30,1,0,0.029,2.346,2.346,0.006
images-CVIU11-13-46,1,0,0.018,1.288,1.288,0.006
images-CVIU11-13-7,1,0,0.028,2.232,2.232,0.006
images-CVIU11-14-106,1,0,0.016,1.202,1.202,0.005
images-CVIU11-14-146,1,0,0.026,1.991,1.991,0.007
images-CVIU11-14-16,1,0,0.006,0.371,0.371,0.003
images-CVIU11-14-31,1,0,0.021,1.624,1.624,0.008
images-CVIU11-14-63,1,0,0.024,1.876,1.876,0.008
images-CVIU11-14-96,1,0,0.011,0.733,0.733,0.006
images-CVIU11-1-50,1,0,0.034,2.884,2.884,0.01
images-CVIU11-15-146,1,0,0.025,1.991,1.991,0.002
images-CVIU11-16-143,1,0,0.007,0.466,0.466,0.001
images-CVIU11-16-37,1,0,0.035,2.966,2.966,0.008
images-CVIU11-16-55,1,0,0.008,0.55,0.55,0.001
images-CVIU11-17-107,1,0,0.012,0.82,0.82,0.001
images-CVIU11-17-14,1,0,0.004,0.254,0.254,0.001
images-CVIU11-17-82,1,0,0.021,1.595,1.595,0.002
images-CVIU11-1-81,1,0,0.015,1.077,1.077,0.005
images-CVIU11-18-137,1,0,0.004,0.224,0.224,0.001
images-CVIU11-18-139,1,0,0.005,0.316,0.316,0.003
images-CVIU11-18-27,1,0,0.016,1.071,1.071,0.003
images-CVIU11-18-33,1,0,0.04,3.438,3.438,0.006
images-CVIU11-18-82,1,0,0.021,1.599,1.599,0.003
images-CVIU11-18-85,1,0,0.027,2.144,2.144,0.008
images-CVIU11-19-129,1,0,0.004,0.219,0.219,0.002
images-CVIU11-19-131,1,0,0.009,0.565,0.565,0.002
images-CVIU11-20-134,1,0,0.013,0.869,0.869,0.001
images-CVIU11-20-31,1,0,0.021,1.622,1.622,0.003
images-CVIU11-20-46,1,0,0.018,1.293,1.293,0.002
images-CVIU11-20-72,1,0,0.023,1.784,1.784,0.003
images-CVIU11-20-88,1,0,0.025,1.999,1.999,0.003
images-CVIU11-21-102,1,0,0.008,0.567,0.567,0.006
images-CVIU11-21-119,1,0,0.035,2.923,2.923,0.01
images-CVIU11-21-9,1,0,0.015,1.011,1.011,0.007
images-CVIU11-22-100,1,0,0.004,0.227,0.227,0.003
images-CVIU11-22-107,1,0,0.012,0.821,0.821,0.005
images-CVIU11-22-110,1,0,0.009,0.592,0.592,0.003
images-CVIU11-22-118,1,0,0.015,1.053,1.053,0.005
images-CVIU11-22-12,1,0,0.02,1.509,1.509,0.007
images-CVIU11-2-24,1,0,0.002,0.148,0.148,0.001
images-CVIU11-23-113,1,0,0.01,0.699,0.699,0.005
images-CVIU11-23-143,1,0,0.007,0.47,0.47,0.001
images-CVIU11-2-33,1,0,0.04,3.39,3.39,0.009
images-CVIU11-23-48,1,0,0.01,0.688,0.688,0.003
images-CVIU11-24-113,1,0,0.01,0.697,0.697,0.001
images-CVIU11-24-49,1,0,0.018,1.277,1.277,0.002
images-CVIU11-24-5,1,0,0.033,2.748,2.748,0.004
images-CVIU11-24-77,1,0,0.04,3.418,3.418,0.005
images-CVIU11-2-50,1,0,0.034,2.878,2.878,0.007
images-CVIU11-25-139,1,0,0.005,0.315,0.315,0.002
images-CVIU11-2-54,1,0,0.009,0.626,0.626,0.003
images-CVIU11-25-61,1,0,0.028,2.249,2.249,0.007
images-CVIU11-25-66,1,0,0.009,0.576,0.576,0.003
images-CVIU11-25-70,1,0,0.033,2.717,2.717,0.006
images-CVIU11-25-77,1,0,0.04,3.418,3.418,0.005
images-CVIU11-25-97,1,0,0.011,0.693,0.693,0.003
images-CVIU11-2-60,1,0,0.015,1.053,1.053,0.005
images-CVIU11-26-106,1,0,0.016,1.208,1.208,0.004
images-CVIU11-26-129,1,0,0.004,0.219,0.219,0.001
images-CVIU11-26-138,1,0,0.037,3.141,3.141,0.006
images-CVIU11-26-15,1,0,0.002,0.134,0.134,0.002
images-CVIU11-2-63,1,0,0.024,1.872,1.872,0.005
images-CVIU11-26-57,1,0,0.043,3.761,3.761,0.005
images-CVIU11-26-70,1,0,0.034,2.783,2.783,0.006
images-CVIU11-26-71,1,0,0.027,2.185,2.185,0.007
images-CVIU11-26-75,1,0,0.037,3.136,3.136,0.007
images-CVIU11-26-77,1,0,0.04,3.417,3.417,0.007
images-CVIU11-26-78,1,0,0.037,3.124,3.124,0.007
images-CVIU11-27-125,1,0,0.025,1.939,1.939,0.01
images-CVIU11-27-137,1,0,0.004,0.224,0.224,0.004
images-CVIU11-27-144,1,0,0.015,1.08,1.08,0.004
images-CVIU11-27-17,1,0,0.023,1.8,1.8,0.007
images-CVIU11-27-36,1,0,0.012,0.821,0.821,0.004
images-CVIU11-2-79,1,0,0.007,0.429,0.429,0.003
images-CVIU11-28-130,1,0,0.003,0.209,0.209,0.001
images-CVIU11-28-135,1,0,0.01,0.702,0.702,0.003
images-CVIU11-28-99,1,0,0.024,1.782,1.782,0.004
images-CVIU11-29-107,1,0,0.012,0.818,0.818,0.003
images-CVIU11-29-112,1,0,0.008,0.481,0.481,0.001
images-CVIU11-29-114,1,0,0.005,0.337,0.337,0.002
images-CVIU11-29-116,1,0,0.04,3.393,3.393,0.005
images-CVIU11-29-12,1,0,0.02,1.501,1.501,0.003
images-CVIU11-29-21,1,0,0.019,1.392,1.392,0.002
images-CVIU11-29-3,1,0,0.025,1.963,1.963,0.004
images-CVIU11-29-39,1,0,0.013,0.889,0.889,0.001
images-CVIU11-29-75,1,0,0.037,3.071,3.071,0.005
images-CVIU11-29-76,1,0,0.041,3.453,3.453,0.006
images-CVIU11-29-79,1,0,0.007,0.421,0.421,0.001
images-CVIU11-29-8,1,0,0.015,0.985,0.985,0.003
images-CVIU11-29-82,1,0,0.02,1.599,1.599,0.004
images-CVIU11-30-1,1,0,0.022,1.711,1.711,0.006
images-CVIU11-30-11,1,0,0.007,0.43,0.43,0.002
images-CVIU11-30-115,1,0,0.016,1.098,1.098,0.003
images-CVIU11-30-12,1,0,0.02,1.506,1.506,0.006
images-CVIU11-30-42,1,0,0.019,1.34,1.34,0.005
images-CVIU11-30-66,1,0,0.009,0.578,0.578,0.003
images-CVIU11-3-106,1,0,0.016,1.191,1.191,0.003
images-CVIU11-31-105,1,0,0.021,1.669,1.669,0.004
images-CVIU11-31-109,1,0,0.023,1.761,1.761,0.006
images-CVIU11-31-26,1,0,0.005,0.34,0.34,0.002
images-CVIU11-31-31,1,0,0.021,1.62,1.62,0.005
images-CVIU11-3-138,1,0,0.037,3.167,3.167,0.007
images-CVIU11-31-39,1,0,0.013,0.894,0.894,0.004
images-CVIU11-33-109,1,0,0.023,1.794,1.794,0.003
images-CVIU11-33-59,1,0,0.029,2.273,2.273,0.006
images-CVIU11-3-37,1,0,0.035,2.956,2.956,0.009
images-CVIU11-33-71,1,0,0.026,2.183,2.183,0.004
images-CVIU11-33-86,1,0,0.017,1.208,1.208,0.002
images-CVIU11-33-88,1,0,0.025,1.991,1.991,0.002
images-CVIU11-33-93,1,0,0.019,1.431,1.431,0.003
images-CVIU11-34-106,1,0,0.017,1.199,1.199,0.003
images-CVIU11-34-135,1,0,0.01,0.67,0.67,0.002
images-CVIU11-3-48,1,0,0.01,0.687,0.687,0.003
images-CVIU11-34-88,1,0,0.025,1.994,1.994,0.003
images-CVIU11-34-9,1,0,0.015,1.01,1.01,0.002
images-CVIU11-35-141,1,0,0.005,0.31,0.31,0.002
images-CVIU11-3-56,1,0,0.006,0.414,0.414,0.003
images-CVIU11-35-68,1,0,0.038,3.209,3.209,0.008
images-CVIU11-36-11,1,0,0.007,0.43,0.43,0.003
images-CVIU11-36-112,1,0,0.008,0.494,0.494,0.004
images-CVIU11-36-140,1,0,0.006,0.401,0.401,0.002
images-CVIU11-37-140,1,0,0.006,0.398,0.398,0.003
images-CVIU11-37-146,1,0,0.025,1.985,1.985,0.006
images-CVIU11-3-74,1,0,0.036,3.034,3.034,0.007
images-CVIU11-37-41,1,0,0.017,1.202,1.202,0.005
images-CVIU11-37-54,1,0,0.009,0.624,0.624,0.004
images-CVIU11-37-70,1,0,0.034,2.727,2.727,0.006
images-CVIU11-37-84,1,0,0.001,0.072,0.072,0.002
images-CVIU11-38-1,1,0,0.022,1.701,1.701,0.009
images-CVIU11-38-10,1,0,0.015,1.088,1.088,0.006
images-CVIU11-38-131,1,0,0.009,0.563,0.563,0.004
images-CVIU11-38-23,1,0,0.023,1.772,1.772,0.005
images-CVIU11-38-71,1,0,0.027,2.192,2.192,0.006
images-CVIU11-38-78,1,0,0.037,3.071,3.071,0.01
images-CVIU11-39-107,1,0,0.012,0.821,0.821,0.006
images-CVIU11-39-114,1,0,0.005,0.339,0.339,0.003
images-CVIU11-39-37,1,0,0.035,2.951,2.951,0.009
images-CVIU11-39-68,1,0,0.037,3.205,3.205,0.009
images-CVIU11-39-80,1,0,0.009,0.594,0.594,0.004
images-CVIU11-40-126,1,0,0.002,0.121,0.121,0
images-CVIU11-40-136,1,0,0.012,0.822,0.822,0.002
images-CVIU11-40-139,1,0,0.005,0.315,0.315,0.002
images-CVIU11-40-23,1,0,0.022,1.77,1.77,0.004
images-CVIU11-40-46,1,0,0.018,1.3,1.3,0.004
images-CVIU11-40-8,1,0,0.015,0.977,0.977,0.004
images-CVIU11-41-113,1,0,0.01,0.704,0.704,0.004
images-CVIU11-41-4,1,0,0.021,1.569,1.569,0.005
images-CVIU11-41-86,1,0,0.017,1.211,1.211,0.006
images-CVIU11-41-88,1,0,0.025,1.998,1.998,0.005
images-CVIU11-42-112,1,0,0.008,0.497,0.497,0.002
images-CVIU11-42-122,1,0,0.014,1.021,1.021,0.004
images-CVIU11-42-53,1,0,0.009,0.564,0.564,0.003
images-CVIU11-42-68,1,0,0.037,3.185,3.185,0.009
images-CVIU11-42-78,1,0,0.037,3.124,3.124,0.008
images-CVIU11-42-80,1,0,0.009,0.597,0.597,0.002
images-CVIU11-42-88,1,0,0.025,1.995,1.995,0.005
images-CVIU11-43-112,1,0,0.008,0.496,0.496,0.004
images-CVIU11-43-65,1,0,0.015,1.072,1.072,0.005
images-CVIU11-43-76,1,0,0.041,3.416,3.416,0.009
images-CVIU11-44-119,1,0,0.035,2.949,2.949,0.009
images-CVIU11-4-42,1,0,0.019,1.336,1.336,0.008
images-CVIU11-44-20,1,0,0.027,2.147,2.147,0.008
images-CVIU11-44-84,1,0,0.001,0.073,0.073,0.002
images-CVIU11-44-98,1,0,0.005,0.293,0.293,0.003
images-CVIU11-4-50,1,0,0.035,2.863,2.863,0.01
images-CVIU11-5-134,1,0,0.013,0.87,0.87,0.002
images-CVIU11-5-19,1,0,0.042,3.648,3.648,0.006
images-CVIU11-5-62,1,0,0.031,2.512,2.512,0.006
images-CVIU11-6-119,1,0,0.035,2.948,2.948,0.007
images-CVIU11-6-25,1,0,0.01,0.621,0.621,0.001
images-CVIU11-6-58,1,0,0.007,0.438,0.438,0.001
images-CVIU11-7-56,1,0,0.006,0.412,0.412,0.003
images-CVIU11-7-96,1,0,0.011,0.727,0.727,0.003
images-CVIU11-8-120,1,0,0.023,1.726,1.726,0.005
images-CVIU11-8-129,1,0,0.004,0.219,0.219,0.003
images-CVIU11-8-130,1,0,0.003,0.206,0.206,0.002
images-CVIU11-8-20,1,0,0.027,2.152,2.152,0.005
images-CVIU11-8-68,1,0,0.037,3.212,3.212,0.006
images-CVIU11-8-83,1,0,0.023,1.796,1.796,0.005
images-CVIU11-9-110,1,0,0.009,0.592,0.592,0.004
meshes-CVIU11-1-106,1,0,0.001,0.055,0.055,0.001
meshes-CVIU11-1-120,1,0,0,0.044,0.044,0
meshes-CVIU11-1-149,1,0,0.002,0.174,0.174,0.011
meshes-CVIU11-1-170,1,0,0.001,0.053,0.053,0
meshes-CVIU11-1-175,1,0,0,0.003,0.003,0
meshes-CVIU11-1-187,1,0,0.02,1.396,1.396,0.014
meshes-CVIU11-1-188,1,0,0.004,0.285,0.285,0.013
meshes-CVIU11-1-20,1,0,0.004,0.243,0.243,0.002
meshes-CVIU11-1-205,1,0,0.001,0.063,0.063,0
meshes-CVIU11-1-206,1,0,0.035,3.1,3.1,0.01
meshes-CVIU11-1-220,1,0,0,0.004,0.004,0
meshes-CVIU11-1-223,1,0,0.007,0.542,0.542,0.002
meshes-CVIU11-1-225,1,0,0.014,0.832,0.832,0.003
meshes-CVIU11-1-250,1,0,0,0.015,0.015,0.001
meshes-CVIU11-1-278,1,0,0,0.005,0.005,0
meshes-CVIU11-1-279,1,0,0,0.019,0.019,0
meshes-CVIU11-1-282,1,0,0.004,0.249,0.249,0
meshes-CVIU11-1-283,1,0,0.021,1.868,1.868,0.01
meshes-CVIU11-1-294,1,0,0.004,0.339,0.339,0.017
meshes-CVIU11-1-305,1,0,0,0.041,0.041,0
meshes-CVIU11-1-314,1,0,0.033,2.586,2.586,0.02
meshes-CVIU11-1-318,1,0,0.021,1.627,1.627,0.008
meshes-CVIU11-1-34,1,0,0.011,0.851,0.851,0.033
meshes-CVIU11-1-357,1,0,0,0.007,0.007,0
meshes-CVIU11-1-360,1,0,0.014,0.828,0.828,0.002
meshes-CVIU11-1-368,1,0,0.006,0.482,0.482,0
meshes-CVIU11-1-37,1,0,0,0.007,0.007,0
meshes-CVIU11-1-397,1,0,0.011,0.85,0.85,0.008
meshes-CVIU11-1-410,1,0,0,0.005,0.005,0
meshes-CVIU11-1-424,1,0,0.006,0.437,0.437,0.011
meshes-CVIU11-1-431,1,0,0.017,1.266,1.266,0.009
meshes-CVIU11-1-461,1,0,0.038,3.023,3.023,0.071
meshes-CVIU11-1-466,1,0,0,0.002,0.002,0
meshes-CVIU11-1-489,1,0,0.018,1.459,1.459,0.005
meshes-CVIU11-1-511,1,0,0.017,1.331,1.331,0.131
meshes-CVIU11-1-63,1,0,0.001,0.079,0.079,0.001
meshes-CVIU11-1-88,1,0,0,0.031,0.031,0
meshes-CVIU11-2-100,1,0,0.031,2.189,2.189,0.014
meshes-CVIU11-2-108,1,0,0.003,0.212,0.212,0.002
meshes-CVIU11-2-11,1,0,0,0.015,0.015,0.001
meshes-CVIU11-2-121,1,0,0,0.003,0.003,0
meshes-CVIU11-2-13,1,0,0.002,0.16,0.16,0.002
meshes-CVIU11-2-137,1,0,0.002,0.177,0.177,0.002
meshes-CVIU11-2-177,1,0,0,0.032,0.032,0
meshes-CVIU11-2-211,1,0,0.001,0.07,0.07,0.002
meshes-CVIU11-2-223,1,0,0.007,0.542,0.542,0.008
meshes-CVIU11-2-233,1,0,0.001,0.112,0.112,0.003
meshes-CVIU11-2-245,1,0,0,0.046,0.046,0
meshes-CVIU11-2-246,1,0,0.003,0.241,0.241,0.002
meshes-CVIU11-2-248,1,0,0.002,0.125,0.125,0.003
meshes-CVIU11-2-267,1,0,0.008,0.605,0.605,0.012
meshes-CVIU11-2-3,1,0,0,0.007,0.007,0
meshes-CVIU11-2-300,1,0,0.002,0.104,0.104,0
meshes-CVIU11-2-304,1,0,0,0.037,0.037,0
meshes-CVIU11-2-305,1,0,0,0.041,0.041,0.001
meshes-CVIU11-2-317,1,0,0,0.011,0.011,0
meshes-CVIU11-2-321,1,0,0.004,0.281,0.281,0.003
meshes-CVIU11-2-324,1,0,0,0.052,0.052,0
meshes-CVIU11-2-349,1,0,0,0.028,0.028,0
meshes-CVIU11-2-35,1,0,0,0.038,0.038,0
meshes-CVIU11-2-353,1,0,0.015,1.162,1.162,0.013
meshes-CVIU11-2-354,1,0,0,0.036,0.036,0.002
meshes-CVIU11-2-365,1,0,0.001,0.06,0.06,0.002
meshes-CVIU11-2-447,1,0,0.015,1.247,1.247,0.336
meshes-CVIU11-2-449,1,0,0.011,0.784,0.784,0.009
meshes-CVIU11-2-462,1,0,0,0.013,0.013,0
meshes-CVIU11-2-484,1,0,0.018,1.622,1.622,0.056
meshes-CVIU11-2-487,1,0,0.023,1.64,1.64,0.013
meshes-CVIU11-2-493,1,0,0.002,0.179,0.179,0.001
